Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2022-04-18,12.52704906463623,12.800262737053066,12.425103676089375,12.706473166257542,76350600
2022-04-19,12.906288146972656,13.049011869855544,12.690164385658472,12.7064752460493,88494100
2022-04-20,12.967453956604004,13.028621815941188,12.775796893654865,12.906286875048462,34694700
2022-04-22,12.461804389953613,12.763562654267792,12.36393690783401,12.661617263170504,74560900
2022-04-25,12.278303146362305,12.412871031430576,12.045867779224528,12.221213198485554,66413900
2022-04-26,12.257911682128906,12.469958248967853,12.188588795961614,12.278301223814278,48764100
2022-04-27,12.257911682128906,12.461802432293705,12.213056245984061,12.384324507233751,41881300
2022-04-28,12.339469909667969,12.4862715179064,12.335392000796723,12.41694862265843,43298500
2022-04-29,12.347625732421875,12.881819350266243,12.347625732421875,12.539282782758603,76243900
2022-05-02,12.22529125213623,12.3680149568447,11.960233387838569,12.302769968026249,72456200
2022-05-03,12.335391998291016,12.392481166913658,12.16004580577108,12.282380738538787,52531000
2022-05-04,13.077556610107422,13.118334150446906,12.39656126416289,12.478117900405314,109417000
2022-05-05,13.053089141845703,13.252902822697365,12.649386203900608,12.971533283451985,99439900
2022-05-06,13.481256484985352,13.505722378581131,13.008229245742806,13.330376215184417,129570200
2022-05-09,13.114253997802734,13.47310218127154,13.073476466856253,13.334456398265168,92314500
2022-05-10,13.228432655334473,13.395623025241672,13.130565956422672,13.195810940884916,60330600
2022-05-11,13.689228057861328,13.827873862770314,13.330379817703365,13.367080223578196,108895400
2022-05-12,13.795248031616211,13.897193400260505,13.562811159989371,13.562811159989371,114415900
2022-05-13,13.9746732711792,14.043995384863948,13.823794540081794,13.905349601931357,67000100
2022-05-16,14.113320350646973,14.223421560934161,13.868650475932142,13.966518736930722,92075300
2022-05-17,13.929817199707031,14.329442918094815,13.921661382324043,14.272353751977004,90914700
2022-05-18,13.701461791992188,14.092933328912324,13.632139663352604,13.937975877955674,80986200
2022-05-19,13.933894157409668,13.982829061099306,13.591359164960735,13.668837095791362,63983100
2022-05-20,14.203032493591309,14.203032493591309,13.96651844191913,14.105164234659979,79589900
2022-05-23,14.76169204711914,14.806548265372797,14.333521741579643,14.345754689989505,93807400
2022-05-24,14.35975170135498,14.582418630533365,13.955315072099237,14.177982868019788,154453100
2022-05-25,14.564241409301758,14.668758380811864,14.20524806945421,14.405194220804715,69991900
2022-05-26,14.600595474243164,14.795997288776656,14.51879928520662,14.550608721667023,78303600
2022-05-27,13.905328750610352,14.60968414956923,13.891695763507434,14.60968414956923,118295600
2022-05-30,13.628130912780762,14.028023205251232,13.232783816142124,14.014390217982188,98110100
2022-05-31,13.65993881225586,13.914416012184004,13.546333198026455,13.818986845525437,83598000
2022-06-01,13.641765594482422,13.78263634679139,13.564513723846746,13.587234505375132,46353200
2022-06-02,13.523615837097168,13.655397932177328,13.428186646339155,13.619044161112912,50738300
2022-06-03,13.759913444519043,13.832620974294557,13.419096573668021,13.500891894608882,60396900
2022-06-06,13.769002914428711,13.873520759623396,13.591778397336093,13.859887771100029,39213900
2022-06-07,13.932596206665039,14.223426379948174,13.70538491710202,13.719017906503023,80333700
2022-06-08,13.86443042755127,14.1552605470167,13.782634239766086,13.823532333658678,65923900
2022-06-09,13.664484977722168,13.932594332684307,13.623586881762373,13.864431128332038,53879000
2022-06-10,13.473628044128418,13.637220434750397,13.20551867805004,13.637220434750397,63101700
2022-06-13,13.300947189331055,13.44181792594653,13.028293507653695,13.187341560860668,64507100
2022-06-14,13.450905799865723,13.746280243315823,13.287313427050606,13.478170906420873,68816900
2022-06-15,13.214603424072266,13.64176072491742,13.105542151530472,13.63267206885345,72785700
2022-06-17,12.410276412963867,12.928318576403461,11.874057802894852,12.80107998302949,184606500
2022-06-20,12.55115032196045,12.837436126784127,11.77408736588104,11.824074120192384,92581800
2022-06-21,12.30121898651123,12.796539663403516,12.128538789097922,12.632947258780808,85179500
2022-06-22,12.264864921569824,12.519341315203748,11.992211209305207,12.078551739316492,57874700
2022-06-23,12.037650108337402,12.442085795079182,11.869514294031227,12.26031699579872,69262300
2022-06-24,11.94676685333252,12.31030447353707,11.896780105526123,12.160345096859935,53413400
2022-06-27,12.714742660522461,12.755640759103034,12.114905036997014,12.187612575197539,90417700
2022-06-28,12.873788833618164,13.101000073792676,12.732918107397754,12.98739445370542,51388000
2022-06-29,12.760185241699219,13.096457826597307,12.651123933089748,12.941954089381667,52048800
2022-06-30,12.692020416259766,12.751094959207071,12.451176182030025,12.564781805710487,49910100
2022-07-01,12.96467399597168,13.1100890545892,12.50570717549631,12.76018352807697,64948200
2022-07-04,13.241870880126953,13.305490617145344,12.969218083661655,12.969218083661655,37324200
2022-07-05,12.737462043762207,13.15553074747207,12.519338601191183,13.132809104109427,78428500
2022-07-06,12.573870658874512,12.941952642627115,12.228509453513967,12.796537580736809,57617200
2022-07-07,12.941951751708984,13.141897881415023,12.723829173888987,12.723829173888987,52147300
2022-07-08,13.08736801147461,13.164619873258502,12.891967059190323,12.964674591840792,43097800
2022-07-11,13.023749351501465,13.08282476446638,12.837436187674587,12.869245625390077,39577600
2022-07-12,12.828347206115723,12.919232054506764,12.710197249904228,12.860156643029942,46462000
2022-07-13,12.837438583374023,12.94195557444174,12.714744272081138,12.782907489440852,35497200
2022-07-14,12.492074012756348,12.72382958419175,12.378468391468921,12.72382958419175,47151000
2022-07-15,12.70565128326416,12.746549373094833,12.492073043836674,12.587502209022258,38610800
2022-07-18,12.996482849121094,13.037380940866738,12.860155587721588,12.901053679467232,46782300
2022-07-19,13.260048866271973,13.28731397394934,12.90559899949762,12.97376220206211,48562300
2022-07-20,13.25550365447998,13.278224431574387,13.10099994336017,13.21006123354908,43520800
2022-07-21,13.187338829040527,13.237324705828016,12.814712583527708,13.169161516214546,58843200
2022-07-22,13.32821273803711,13.391831614725943,13.110090132182092,13.196430655361358,55676200
2022-07-25,13.950770378112793,13.973491155245625,13.455449809286671,13.455449809286671,79106600
2022-07-26,14.091641426086426,14.36883942051798,13.900783946873933,14.177981941305488,78360100
2022-07-27,14.24614429473877,14.300674504564713,13.914416106947774,14.223422651692912,56097200
2022-07-28,14.673304557800293,14.82780829416351,14.28250088738248,14.35520842605432,114996500
2022-07-29,15.51853084564209,15.750285584450554,14.918693215624867,15.268597055231192,181480600
2022-08-01,15.304949760437012,15.518528887664631,15.09591582890765,15.450364820064763,81365100
2022-08-02,15.373112678527832,15.677574895143755,15.21406377718228,15.345846706829821,69147100
2022-08-03,15.382203102111816,15.523074721043841,15.250421875964873,15.454910643031843,65544500
2022-08-04,15.545794486999512,15.632135877972258,15.259509538413965,15.486720805631675,54387500
2022-08-05,15.845712661743164,15.932054049290503,15.50489577443777,15.518529628699332,77882600
2022-08-08,16.64549446105957,16.709113325296332,15.96386080112165,15.968404262788258,109484600
2022-08-09,16.918149948120117,17.022666918074382,16.745468907833615,16.818176440561988,79051200
2022-08-10,16.863618850708008,17.109007410899686,16.636407606119615,17.109007410899686,78369600
2022-08-11,16.472814559936523,17.20443501499048,16.472814559936523,17.01812187137608,128896500
2022-08-12,17.696083068847656,17.763050740898002,16.228385655929255,16.239547112006818,171288300
2022-08-15,17.7016658782959,17.986276655248844,17.048735522795653,17.232895312069303,96759000
2022-08-16,17.863502502441406,17.896986874142012,17.57889279389229,17.701665630215736,64218800
2022-08-17,18.282045364379883,18.315529732042698,17.63469688912406,17.66259946442806,72924700
2022-08-18,18.650365829467773,18.78430117801161,18.343433228057908,18.471786783962756,84552500
2022-08-19,17.707244873046875,18.499691239492655,17.484021069182248,18.37133555649226,125178200
2022-08-22,18.08672523498535,18.181596545754314,17.009669221795043,17.712824977521592,92400300
2022-08-23,18.661527633666992,18.69501200363446,18.20391855492922,18.209500347672225,73215800
2022-08-24,18.77313804626465,19.041006590617812,18.555494987029576,18.71733289783564,61067900
2022-08-25,18.572240829467773,19.174946804177473,18.23182380251105,19.029849975230103,99511600
2022-08-26,18.77313804626465,18.78987916502736,18.17601401698844,18.57223610579229,63545400
2022-08-29,19.24190902709961,19.576746312794818,18.667107893910018,18.722913043777545,73339500
2022-08-30,18.097888946533203,19.096817021727713,18.008599417002596,18.974043120311762,99361100
2022-08-31,18.544334411621094,18.661526506181477,17.75746985998273,17.896984866506056,114235400
2022-09-01,18.890335083007812,18.946142374883788,18.282049438958033,18.616886803722338,69184700
2022-09-02,18.650365829467773,19.292135737822157,18.561076306715265,19.219587335326324,81792300
2022-09-05,18.605724334716797,19.03543087908358,18.499693679157613,18.890334056917965,76337600
2022-09-06,17.913728713989258,18.187179105101585,17.584474227716726,18.00860003986388,111813500
2022-09-08,17.746309280395508,18.29320787751571,17.52308547181737,18.030921099903367,63159800
2022-09-09,17.7407283782959,18.231819658476052,17.690502891819516,18.131370814353303,49871900
2022-09-12,17.567731857299805,18.26530698884203,17.556570399735485,17.941633234798225,71374500
2022-09-13,17.10453987121582,17.545407810077556,17.031992534960303,17.26637779239242,88327800
2022-09-14,17.36682891845703,17.53982723287376,17.093378562088105,17.16034623525122,49039700
2022-09-15,17.333343505859375,17.42821374955195,17.188247776422788,17.25521544555313,45553200
2022-09-16,17.17708969116211,17.271959947590414,16.93154295727441,17.221734455103952,107303600
2022-09-19,17.450538635253906,17.5119245191196,16.674834414556393,17.0208321261185,65559900
2022-09-20,17.350088119506836,17.634698890450558,17.210573098323547,17.53424790489217,67798200
2022-09-21,17.394731521606445,17.56214910815062,17.238474326927502,17.495182499298974,58812200
2022-09-22,17.824438095092773,17.90256722501862,17.31660354044255,17.567729921476527,69764300
2022-09-23,16.70831871032715,17.517505169133724,16.61344845632471,17.478441134735384,138630800
2022-09-26,16.345579147338867,16.786446027191328,16.334417691034993,16.58554407138182,42934600
2022-09-27,16.557645797729492,16.674837926128706,16.50742029572545,16.55206506812734,71087600
2022-09-28,16.33441925048828,16.641351877242403,15.94935748656308,16.557643075801746,104670700
2022-09-29,16.356740951538086,16.406966444827145,15.960518798274562,16.178161892917053,87536500
2022-09-30,16.630189895629883,17.015251647416562,16.18374225907658,16.306515093024956,121637100
2022-10-03,17.958370208740234,18.21507728693479,17.668178765586877,17.80769375967042,179694100
2022-10-04,17.50634765625,18.404823788441576,17.338928969900092,18.36018008271327,115917200
2022-10-05,18.16485595703125,18.315532440550964,17.41147566826304,17.528667779168256,92893700
2022-10-06,18.7843017578125,18.856850162547634,18.10346779529099,18.41598219898599,82671900
2022-10-07,18.767560958862305,19.152621645065185,18.53875641277127,18.739658380818078,73500100
2022-10-10,18.555498123168945,18.912656242671225,18.41598309968647,18.778723012273026,52222600
2022-10-11,18.415983200073242,18.60014405391253,18.198340102867046,18.354596248793477,58332400
2022-10-13,18.940555572509766,19.24749027458341,18.086724456490227,18.136949941481372,91143900
2022-10-14,18.650365829467773,19.052169746269136,18.58339921961093,18.957300559707786,62246100
2022-10-17,18.633625030517578,19.05775186752798,18.32669242381516,18.549917298960654,100936400
2022-10-18,19.091236114501953,19.102397572314963,18.505273416716665,18.91823884047634,82313200
2022-10-19,19.766489028930664,19.844619236321268,18.98520611449894,19.046593070176318,113700900
2022-10-20,20.352453231811523,20.397096934363084,19.961810722540918,20.145969454915523,114347400
2022-10-21,21.05002784729004,21.423927095898527,20.307806885608798,20.34129125829642,139601400
2022-10-24,19.113557815551758,20.547772056514475,19.102396358448008,20.36919300051501,142110900
2022-10-25,18.711753845214844,19.25307280531459,18.533174789500954,18.99636567882966,113161200
2022-10-26,18.2541446685791,18.711753762937576,17.80211630273904,18.192757719291702,121334800
2022-10-27,18.393659591674805,18.717335457551687,18.23182165873636,18.30995185758372,111008800
2022-10-28,18.176013946533203,18.48294651936291,17.77979185926522,18.248562342273658,129745400
2022-10-31,16.63576889038086,17.634696836632727,16.27303009043357,17.082217544821003,262409400
2022-11-01,16.66367530822754,17.115703701543193,16.496256635744384,17.05989747738214,115944200
2022-11-03,16.713899612426758,16.95944527817244,16.429288847461653,16.630189749943106,139062100
2022-11-04,15.793099403381348,17.244055784313243,15.726132791697703,17.188249564966807,195361000
2022-11-07,15.151329040527344,15.793097838378115,15.106684282357245,15.603357350051452,117206600
2022-11-08,15.262943267822266,15.363394251652965,14.928107009858307,15.101105335113889,94745400
2022-11-09,15.01181697845459,15.597780741672652,14.866721219879121,15.15133200811386,103303500
2022-11-10,14.576528549194336,15.00623396620582,14.291917804265665,14.554205636926186,145470100
2022-11-11,15.062043190002441,15.268525912052489,14.34214615624848,14.397951319231773,146365800
2022-11-14,15.458264350891113,15.726132928791053,15.117847367883826,15.212717622275276,66639500
2022-11-16,15.151329040527344,15.687067202983506,15.028556221663324,15.519648561534394,85549900
2022-11-17,15.156911849975586,15.235039921399487,14.816494856916917,15.067622321372514,101525800
2022-11-18,14.9002046585083,15.402458520886247,14.632335009413609,15.29084607839553,127683500
2022-11-21,14.944849967956543,15.38571689661024,14.53746528309063,15.134590488465276,164898100
2022-11-22,13.929098129272461,13.988803021300393,13.314139677304142,13.73207278272356,164261300
2022-11-23,13.994773864746094,14.120153115259695,13.612663232470108,13.732073018576877,77317300
2022-11-24,14.478382110595703,14.705259349823933,13.881335425622686,14.042538303871684,94233800
2022-11-25,14.245532989501953,14.526144496298391,14.090300728686028,14.484351414304887,58635900
2022-11-28,14.544057846069336,14.657495898133872,14.054479738660966,14.120154100704593,56067400
2022-11-29,15.153044700622559,15.451568049749511,14.615702899949286,14.687349004801284,96151500
2022-11-30,15.917263984680176,15.917263984680174,15.22468994495303,15.284394839159054,120774700
2022-12-01,15.278422355651855,15.994878720402573,15.26051054796149,15.869498344121999,71259400
2022-12-02,15.469480514526367,15.791886291823623,15.111252252677058,15.338130645317998,66301000
2022-12-05,15.296333312988281,15.86949746190471,15.254539097367516,15.52321050390705,56065400
2022-12-06,15.308274269104004,15.756059213532017,15.176924428697815,15.415742837970887,74991200
2022-12-07,15.135132789611816,15.565005967208105,15.087369103212227,15.129162186464853,57008400
2022-12-08,14.794814109802246,15.397831269733864,14.711226817356403,15.254539093762682,55567700
2022-12-09,14.753022193908691,14.956018146272505,14.62167234069874,14.92019566608363,61586200
2022-12-12,14.275385856628418,14.723170861262373,13.809689041849687,14.675407172985798,111293100
2022-12-13,13.923127174377441,14.448528844415874,13.917156571447904,14.388823953896589,102533100
2022-12-14,12.818591117858887,13.493254467563943,12.400659147679148,13.433549575030806,319501600
2022-12-15,13.158907890319824,13.355933226956779,12.436480896800301,12.537978866508794,132385600
2022-12-16,13.164878845214844,13.200702465951984,12.84247423001375,13.1111445528853,90767300
2022-12-19,13.361903190612793,13.439519890879573,12.920088817353548,13.194730861624803,63074100
2022-12-20,13.7738676071167,13.875365594765041,13.260407065039642,13.367875656523328,71875500
2022-12-21,14.072388648986816,14.161945414217547,13.642515492613674,14.030595567797544,74252800
2022-12-22,14.323149681091309,14.6634661056447,14.150006736483514,14.269415388922228,81894800
2022-12-23,14.997814178466797,15.05751793972846,14.40673692074532,14.40673692074532,68387900
2022-12-26,14.890344619750977,15.105280651651087,14.818698516600154,14.99781320508912,28765200
2022-12-27,14.991841316223145,15.111249959535074,14.657494381887153,15.075427480419103,50803200
2022-12-28,14.806754112243652,15.11721859422859,14.776902239996456,14.985868762054622,57293500
2022-12-29,14.627641677856445,14.956016851848938,14.585848598123874,14.920194374760452,57901800
2023-01-02,13.684308052062988,14.215679159111716,13.612661959344411,14.05447744335294,78424700
2023-01-03,13.33802318572998,13.79177880814486,13.212642788290092,13.696251428560274,96750300
2023-01-04,13.761924743652344,14.084330479312506,13.03352824502265,13.111143807991148,129504000
2023-01-05,14.257472038269043,14.353000540142826,13.821628301788378,13.935067472508,73886000
2023-01-06,14.173887252807617,14.52017426226446,14.060448071102897,14.293297037631124,51851500
2023-01-09,14.251505851745605,14.329121425069847,13.881336380536414,14.03059806204756,46385200
2023-01-10,14.382852554321289,14.394793759518953,13.952979416189416,14.299266395489648,52741100
2023-01-11,14.496294021606445,14.699289987006727,14.358972417640711,14.41867731430718,53536500
2023-01-12,14.705255508422852,14.717196712309235,14.394792178807997,14.502260736233703,58130000
2023-01-13,14.66943359375,14.723167874507585,14.478378879401225,14.591818043086782,40002700
2023-01-16,14.353002548217773,14.627643470853906,14.227622154875426,14.573909179246636,31973700
2023-01-17,15.236631393432617,15.296336288586463,14.39479567421425,14.39479567421425,91797500
2023-01-18,14.967958450317383,15.541123792669225,14.926165369486984,15.42768461700383,69692900
2023-01-19,15.457536697387695,15.493360314668674,14.80078632343459,14.926165567589836,75553300
2023-01-20,15.744122505187988,15.881442977461859,15.176927665759397,15.457539214159427,114219500
2023-01-23,15.994880676269531,16.47848815528538,15.600828830328458,15.684416137661964,87678100
2023-01-24,15.881441116333008,16.43669468298746,15.744120660151573,16.400871064071872,65794000
2023-01-25,16.084436416625977,16.168022579822967,15.529182872472107,15.85158745821483,51832900
2023-01-26,15.67247486114502,16.23966964496358,15.403803408014939,16.173994147803754,73344800
2023-01-27,15.296333312988281,15.66053093890462,15.188864750372469,15.630679066522864,47681900
2023-01-30,15.37395191192627,15.565006666103304,15.230660846293494,15.433656807300634,40683200
2023-01-31,15.5650053024292,15.6485914653645,15.2366301148039,15.302304469063323,54048900
2023-02-01,15.350066184997559,15.809792299740561,15.194835084817035,15.56500330644123,56349200
2023-02-02,14.639585494995117,15.40977515307531,14.579880596678338,15.230661596901186,83823000
2023-02-03,14.800786972045898,15.153043447203894,14.579879210903314,14.65152530982894,71170700
2023-02-06,15.391862869262695,15.445597158244428,14.776904416902894,14.84855051513724,82794500
2023-02-07,15.296333312988281,15.606796657596712,15.200804816059609,15.469476222599143,55311800
2023-02-08,15.553062438964844,15.61276732274489,15.26050976109616,15.403800798902703,48713100
2023-02-09,15.481419563293457,15.714267388573683,15.397833398070008,15.553064522406098,38198300
2023-02-10,15.953083992004395,15.994878208611288,15.481417792343368,15.511269665429472,54683100
2023-02-13,16.0008487701416,16.054583056404454,15.744119683167565,15.935174417090588,36726900
2023-02-14,15.941144943237305,16.156080948479403,15.881440054479375,16.030701706986182,35839000
2023-02-15,15.965028762817383,16.000851246277477,15.702327893632178,15.869501381072984,72554100
2023-02-16,16.030702590942383,16.09040748299253,15.815765435072304,15.881440930205072,44115700
2023-02-17,15.78591537475586,15.923235845127955,15.744122287144894,15.923235845127955,61085700
2023-02-22,15.379922866821289,15.588889436019029,15.338129780736978,15.52321393572872,38608500
2023-02-23,15.851588249206543,15.994880448660306,15.385892586698242,15.385892586698242,73913400
2023-02-24,15.463509559631348,15.941147610847247,15.44559888715,15.923235799589674,64409100
2023-02-27,15.61276912689209,15.965026729246254,15.409773181848125,15.427684990684735,76250600
2023-02-28,15.069457054138184,16.07249559135541,15.069457054138184,15.64859188487085,130248100
2023-03-01,15.105278015136719,15.182894708234038,14.442557085851487,15.11124861758851,109257700
2023-03-02,14.711228370666504,15.32618679998981,14.550026648536056,15.17692514480439,124516200
2023-03-03,15.344098091125488,15.367979362986263,14.597789840366001,14.824667047535437,87591800
2023-03-06,15.499329566955566,15.594858072956603,15.147073112048433,15.344098449296986,50227400
2023-03-07,14.985870361328125,15.391862244362157,14.884372390569617,15.356038627311353,59052500
2023-03-08,15.176926612854004,15.47544995210072,15.003782529478352,15.0157237363545,66220400
2023-03-09,15.111250877380371,15.660533858551279,15.093340206122546,15.135133290759004,68042300
2023-03-10,14.914225578308105,15.272453808904354,14.890344303615636,15.021694161364595,48118600
2023-03-13,14.442558288574219,14.842579575948758,14.388824000809276,14.65749430085792,58605500
2023-03-14,14.185830116271973,14.764965021137034,14.090302732763844,14.49629468206151,58916700
2023-03-15,13.935068130493164,14.018654292456498,13.612662410732796,13.929097527670633,93708800
2023-03-16,13.88730525970459,14.04253752585013,13.714161184042831,13.970891426561376,66821000
2023-03-17,14.036568641662598,14.036568641662598,13.648488498160676,13.791779575510173,93502700
2023-03-20,13.690278053283691,14.120151174383102,13.666395643834633,14.036565018863318,57575200
2023-03-21,13.970890998840332,14.090300781073804,13.779836258287643,13.851482355382942,43391200
2023-03-22,13.929098129272461,14.102242202275852,13.755955195045171,13.964920608978781,46435600
2023-03-23,13.612663269042969,14.132094359594,13.487284018192515,13.952980818728745,74711200
2023-03-24,13.606694221496582,13.809689042600956,13.421608932985645,13.558929394441252,52556800
2023-03-27,13.8395414352417,13.947010013716229,13.63057488140524,13.797748352229629,39148700
2023-03-28,14.084330558776855,14.114182435754064,13.821629714028196,13.863422797306733,29091100
2023-03-29,14.26941204071045,14.352999330458195,14.01268184698161,14.15597287955159,49148600
2023-03-30,14.311208724975586,14.496294018479333,14.138065777333983,14.4783822078504,56116900
2023-03-31,14.000743865966797,14.460468903526895,13.857451673289079,14.329119055477733,59547800
2023-04-03,14.621672630310059,14.627643233589149,14.209710114261862,14.382854193027095,73931200
2023-04-04,14.490321159362793,14.782873854772618,14.388823192483791,14.705257159571964,57505700
2023-04-05,14.5380859375,14.645554515094487,13.893275610709182,14.442558566032924,93626400
2023-04-06,14.329120635986328,14.579880292667138,14.2992687568385,14.532116602764898,29565400
2023-04-10,14.633615493774414,14.723172275548668,14.3470333365863,14.3470333365863,41455900
2023-04-11,15.320216178894043,15.34409859030779,14.705257750302707,14.747051970276765,80565000
2023-04-12,15.433653831481934,15.612767344293337,15.033632590012253,15.511269383359958,71563400
2023-04-13,15.541125297546387,15.576947779044623,15.403803697380196,15.433656714275523,38852800
2023-04-14,15.702325820922852,15.7620307113261,15.35603882311529,15.403802507682675,38421100
